Country,Name,Date,Lon,Lat,Movement_value,Population density,Unemployment rate,GDP per capita,Aged 65 or older and Aged 17 or younger,Urbanization rate,Poverty rate,"Number of Hopital per 10,000",Vaccination rate,Stringency index,Cases,Cases (no incubation)
Malaysia,Labuan,2021/8/10,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.799053871,81.94,0,1
Malaysia,Labuan,2021/8/11,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.815114213,81.94,5,3
Malaysia,Labuan,2021/8/12,115.2177903,5.309072192,20,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.832186698,81.94,9,11
Malaysia,Labuan,2021/8/13,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.847551094,81.94,1,6
Malaysia,Labuan,2021/8/14,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.862111775,81.94,9,0
Malaysia,Labuan,2021/8/15,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.875719884,79.17,4,3
Malaysia,Labuan,2021/8/16,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.891988562,77.31,7,2
Malaysia,Labuan,2021/8/17,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.908968851,77.31,4,0
Malaysia,Labuan,2021/8/18,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.926652439,77.31,4,5
Malaysia,Labuan,2021/8/19,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.94362417,77.31,3,9
Malaysia,Labuan,2021/8/20,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.959534911,67.59,8,1
Malaysia,Labuan,2021/8/21,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.975028918,67.59,5,9
Malaysia,Labuan,2021/8/22,115.2177903,5.309072192,15,1081,7.2,18567.14,30.9,88.9,5.2,1.01,0.989417876,67.59,2,4
Malaysia,Labuan,2021/8/23,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.00237042,67.59,2,7
Malaysia,Labuan,2021/8/24,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.016179294,67.59,1,4
Malaysia,Labuan,2021/8/25,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.030146606,67.59,3,4
Malaysia,Labuan,2021/8/26,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.043738895,67.59,5,3
Malaysia,Labuan,2021/8/27,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.055412906,67.59,4,8
Malaysia,Labuan,2021/8/28,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.066970436,67.59,9,5
Malaysia,Labuan,2021/8/29,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.077259258,67.59,4,2
Malaysia,Labuan,2021/8/30,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.089380714,67.59,5,2
Malaysia,Labuan,2021/8/31,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.09826754,67.59,4,1
Malaysia,Labuan,2021/9/1,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.11159143,67.59,7,3
Malaysia,Labuan,2021/9/2,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.124099217,67.59,15,5
Malaysia,Labuan,2021/9/3,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.135205224,67.59,6,4
Malaysia,Labuan,2021/9/4,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.145597148,67.59,2,9
Malaysia,Labuan,2021/9/5,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.155388535,67.59,3,4
Malaysia,Labuan,2021/9/6,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.165999887,67.59,11,5
Malaysia,Labuan,2021/9/7,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.176878834,67.59,3,4
Malaysia,Labuan,2021/9/8,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.187761119,67.59,0,7
Malaysia,Labuan,2021/9/9,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.198682858,64.81,11,15
Malaysia,Labuan,2021/9/10,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.208504338,64.81,10,6
Malaysia,Labuan,2021/9/11,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.217352606,64.81,11,2
Malaysia,Labuan,2021/9/12,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.22512082,64.81,0,3
Malaysia,Labuan,2021/9/13,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.232900867,64.81,0,11
Malaysia,Labuan,2021/9/14,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.241178165,64.81,12,3
Malaysia,Labuan,2021/9/15,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.249644921,64.81,3,0
Malaysia,Labuan,2021/9/16,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.25646535,64.81,8,11
Malaysia,Labuan,2021/9/17,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.2646042,64.81,0,10
Malaysia,Labuan,2021/9/18,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.272490501,64.81,5,11
Malaysia,Labuan,2021/9/19,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.279874515,64.81,4,0
Malaysia,Labuan,2021/9/20,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.289536816,64.81,0,0
Malaysia,Labuan,2021/9/21,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.298062769,64.81,3,12
Malaysia,Labuan,2021/9/22,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.308615511,64.81,5,3
Malaysia,Labuan,2021/9/23,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.319367504,64.81,1,8
Malaysia,Labuan,2021/9/24,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.328400997,64.81,2,0
Malaysia,Labuan,2021/9/25,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.337003605,64.81,4,5
Malaysia,Labuan,2021/9/26,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.345766505,59.26,0,4
Malaysia,Labuan,2021/9/27,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.356215402,59.26,2,0
Malaysia,Labuan,2021/9/28,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.366858393,59.26,3,3
Malaysia,Labuan,2021/9/29,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.377854037,59.26,8,5
Malaysia,Labuan,2021/9/30,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.388477655,59.26,0,1
Malaysia,Labuan,2021/10/1,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.39618043,59.26,2,2
Malaysia,Labuan,2021/10/2,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.403102169,59.26,1,4
Malaysia,Labuan,2021/10/3,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.409851351,59.26,2,0
Malaysia,Labuan,2021/10/4,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.417171626,59.26,0,2
Malaysia,Labuan,2021/10/5,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.424431806,59.26,2,3
Malaysia,Labuan,2021/10/6,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.431221154,59.26,0,8
Malaysia,Labuan,2021/10/7,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.437566177,59.26,0,0
Malaysia,Labuan,2021/10/8,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.443275254,59.26,6,2
Malaysia,Labuan,2021/10/9,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.447968729,59.26,2,1
Malaysia,Labuan,2021/10/10,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.452211206,59.26,3,2
Malaysia,Labuan,2021/10/11,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.458284957,59.26,2,0
Malaysia,Labuan,2021/10/12,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.465010564,59.26,2,2
Malaysia,Labuan,2021/10/13,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.471746244,59.26,12,0
Malaysia,Labuan,2021/10/14,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.478445652,59.26,2,0
Malaysia,Labuan,2021/10/15,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.48419023,59.26,2,6
Malaysia,Labuan,2021/10/16,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.488460359,59.26,3,2
Malaysia,Labuan,2021/10/17,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.492868442,59.26,7,3
Malaysia,Labuan,2021/10/18,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.499574801,59.26,0,2
Malaysia,Labuan,2021/10/19,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.503901965,59.26,3,2
Malaysia,Labuan,2021/10/20,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.512214454,59.26,6,12
Malaysia,Labuan,2021/10/21,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.519864396,59.26,12,2
Malaysia,Labuan,2021/10/22,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.525024224,59.26,11,2
Malaysia,Labuan,2021/10/23,115.2177903,5.309072192,5,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.52877149,59.26,1,3
Malaysia,Labuan,2021/10/24,115.2177903,5.309072192,15,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.532861153,59.26,8,7
Malaysia,Labuan,2021/10/25,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.53883211,59.26,0,0
Malaysia,Labuan,2021/10/26,115.2177903,5.309072192,0,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.544701943,59.26,0,3
Malaysia,Labuan,2021/10/27,115.2177903,5.309072192,15,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.550162488,59.26,6,6
Malaysia,Labuan,2021/10/28,115.2177903,5.309072192,10,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.556152138,59.26,19,12
Malaysia,Labuan,2021/10/29,115.2177903,5.309072192,15,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.560659616,59.26,19,11
Malaysia,Labuan,2021/10/30,115.2177903,5.309072192,25,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.563141356,59.26,10,1
Malaysia,Labuan,2021/10/31,115.2177903,5.309072192,25,1081,7.2,18567.14,30.9,88.9,5.2,1.01,1.565228423,59.26,14,8
Malaysia,Melaka,2021/6/1,102.3071737,2.322313799,39888,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.097087845,80.56,314,249
Malaysia,Melaka,2021/6/2,102.3071737,2.322313799,42001,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.100393351,80.56,150,209
Malaysia,Melaka,2021/6/3,102.3071737,2.322313799,41937,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.104081017,80.56,184,322
Malaysia,Melaka,2021/6/4,102.3071737,2.322313799,41066,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.106907533,80.56,170,234
Malaysia,Melaka,2021/6/5,102.3071737,2.322313799,34197,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.109182977,80.56,178,206
Malaysia,Melaka,2021/6/6,102.3071737,2.322313799,26325,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.111742082,80.56,145,225
Malaysia,Melaka,2021/6/7,102.3071737,2.322313799,29509,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.1137799,80.56,119,178
Malaysia,Melaka,2021/6/8,102.3071737,2.322313799,46375,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.118568845,64.81,155,314
Malaysia,Melaka,2021/6/9,102.3071737,2.322313799,44621,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.123425052,64.81,152,150
Malaysia,Melaka,2021/6/10,102.3071737,2.322313799,46361,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.128409574,64.81,184,184
Malaysia,Melaka,2021/6/11,102.3071737,2.322313799,44857,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.132323928,64.81,223,170
Malaysia,Melaka,2021/6/12,102.3071737,2.322313799,37211,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.136577374,64.81,134,178
Malaysia,Melaka,2021/6/13,102.3071737,2.322313799,30047,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.140656994,64.81,183,145
Malaysia,Melaka,2021/6/14,102.3071737,2.322313799,47790,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.146959967,64.81,205,119
Malaysia,Melaka,2021/6/15,102.3071737,2.322313799,47885,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.153862334,78.7,167,155
Malaysia,Melaka,2021/6/16,102.3071737,2.322313799,48503,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.160493861,78.7,180,152
Malaysia,Melaka,2021/6/17,102.3071737,2.322313799,47999,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.167587726,78.7,247,184
Malaysia,Melaka,2021/6/18,102.3071737,2.322313799,45708,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.173330419,78.7,223,223
Malaysia,Melaka,2021/6/19,102.3071737,2.322313799,38998,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.178652208,78.7,355,134
Malaysia,Melaka,2021/6/20,102.3071737,2.322313799,30721,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.183186194,78.7,380,183
Malaysia,Melaka,2021/6/21,102.3071737,2.322313799,48184,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.190768411,78.7,183,205
Malaysia,Melaka,2021/6/22,102.3071737,2.322313799,48114,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.198809998,78.7,252,167
Malaysia,Melaka,2021/6/23,102.3071737,2.322313799,47728,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.207014442,78.7,223,180
Malaysia,Melaka,2021/6/24,102.3071737,2.322313799,48645,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.21559879,78.7,311,247
Malaysia,Melaka,2021/6/25,102.3071737,2.322313799,48002,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.222493186,78.7,202,223
Malaysia,Melaka,2021/6/26,102.3071737,2.322313799,40137,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.228627586,78.7,345,355
Malaysia,Melaka,2021/6/27,102.3071737,2.322313799,31719,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.234127123,78.7,290,380
Malaysia,Melaka,2021/6/28,102.3071737,2.322313799,49686,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.240621531,78.7,206,183
Malaysia,Melaka,2021/6/29,102.3071737,2.322313799,49701,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.248173098,78.7,230,252
Malaysia,Melaka,2021/6/30,102.3071737,2.322313799,49996,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.256540058,78.7,358,223
Malaysia,Melaka,2021/7/1,102.3071737,2.322313799,50618,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.264891724,80.56,183,311
Malaysia,Melaka,2021/7/2,102.3071737,2.322313799,48943,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.272335122,80.56,222,202
Malaysia,Melaka,2021/7/3,102.3071737,2.322313799,40200,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.279261928,80.56,835,345
Malaysia,Melaka,2021/7/4,102.3071737,2.322313799,31806,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.285932539,80.56,278,290
Malaysia,Melaka,2021/7/5,102.3071737,2.322313799,49112,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.296068331,80.56,411,206
Malaysia,Melaka,2021/7/6,102.3071737,2.322313799,49752,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.307079176,80.56,323,230
Malaysia,Melaka,2021/7/7,102.3071737,2.322313799,50515,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.319295762,80.56,526,358
Malaysia,Melaka,2021/7/8,102.3071737,2.322313799,50069,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.33136528,80.56,484,183
Malaysia,Melaka,2021/7/9,102.3071737,2.322313799,47309,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.342194083,80.56,575,222
Malaysia,Melaka,2021/7/10,102.3071737,2.322313799,39767,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.352590364,80.56,569,835
Malaysia,Melaka,2021/7/11,102.3071737,2.322313799,31129,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.361801975,80.56,289,278
Malaysia,Melaka,2021/7/12,102.3071737,2.322313799,49516,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.375222633,80.56,474,411
Malaysia,Melaka,2021/7/13,102.3071737,2.322313799,48682,544,2.2,11719.79,31.1,90.9,6.1,0.76,0.388813965,80.56,309,323
